event_date,location_accuracy,landslide_category,landslide_trigger,landslide_size,landslide_setting,longitude,latitude,is_rainfall_induced,Landslide_date,start_date_1d,start_date_3d,start_date_7d,recordid,fixed_accuracy
2011-11-21 08:28:00,5.0,landslide,Unknown,Unknown,above_road,-122.7736,45.5876,0,2011-11-21,2011-11-20,2011-11-18,2011-11-14,539,10
2012-05-04 02:32:00,5.0,landslide,Unknown,Unknown,above_road,-122.3712,45.5298,0,2012-05-04,2012-05-03,2012-05-01,2012-04-27,540,10
2013-11-13 23:00:00,5.0,landslide,downpour,medium,Unknown,77.009,8.4557,1,2013-11-13,2013-11-12,2013-11-10,2013-11-06,541,10
2011-11-26 00:00:00,5.0,landslide,downpour,medium,Unknown,108.8115,15.1257,1,2011-11-26,2011-11-25,2011-11-23,2011-11-19,542,10
2014-11-01 05:05:00,1.0,debris_flow,rain,small,above_road,-117.6767,34.2008,1,2014-11-01,2014-10-31,2014-10-29,2014-10-25,543,10
2008-10-06 00:00:00,5.0,landslide,downpour,medium,Unknown,-0.0798,6.011,1,2008-10-06,2008-10-05,2008-10-03,2008-09-29,544,10
2013-07-12 23:00:00,10.0,landslide,downpour,medium,Unknown,94.1167,25.616,1,2013-07-12,2013-07-11,2013-07-09,2013-07-05,545,10
2012-05-03 09:00:00,5.0,landslide,snowfall_snowmelt,medium,above_road,85.9742,27.978,0,2012-05-03,2012-05-02,2012-04-30,2012-04-26,546,10
2009-09-15 00:00:00,5.0,mudslide,downpour,medium,Unknown,-99.2398,19.3161,1,2009-09-15,2009-09-14,2009-09-12,2009-09-08,547,10
2011-06-27 00:00:00,25.0,landslide,downpour,large,Unknown,178.4779,-17.8893,1,2011-06-27,2011-06-26,2011-06-24,2011-06-20,548,10
2011-06-14 23:00:00,25.0,landslide,downpour,medium,Unknown,44.8448,41.9757,1,2011-06-14,2011-06-13,2011-06-11,2011-06-07,549,10
2015-08-16 13:00:00,1.0,landslide,rain,medium,above_road,83.6182,28.2576,1,2015-08-16,2015-08-15,2015-08-13,2015-08-09,550,10
2011-06-17 00:00:00,5.0,landslide,downpour,medium,Unknown,77.9798,31.5639,1,2011-06-17,2011-06-16,2011-06-14,2011-06-10,551,10
2011-05-30 00:00:00,5.0,landslide,tropical_cyclone,small,Unknown,141.7315,39.407,1,2011-05-30,2011-05-29,2011-05-27,2011-05-23,552,10
2013-09-28 23:19:00,5.0,landslide,Unknown,Unknown,above_road,-122.4645,44.1221,0,2013-09-28,2013-09-27,2013-09-25,2013-09-21,553,10
2015-08-22 04:30:00,5.0,landslide,downpour,medium,above_road,77.1213,31.0365,1,2015-08-22,2015-08-21,2015-08-19,2015-08-15,554,10
2016-07-09 00:00:00,50.0,mudslide,tropical_cyclone,medium,Unknown,119.0562,26.314,1,2016-07-09,2016-07-08,2016-07-06,2016-07-02,555,10
2016-08-11 23:00:00,50.0,Unknown,downpour,medium,Unknown,43.1666,17.4012,1,2016-08-11,2016-08-10,2016-08-08,2016-08-04,556,10
2010-04-30 05:00:00,10.0,landslide,downpour,large,Unknown,35.5842,1.2495,1,2010-04-30,2010-04-29,2010-04-27,2010-04-23,557,10
2013-07-28 00:00:00,5.0,mudslide,downpour,small,Unknown,78.6149,30.819,1,2013-07-28,2013-07-27,2013-07-25,2013-07-21,558,10
2008-05-29 00:00:00,5.0,landslide,tropical_cyclone,medium,Unknown,-85.3555,10.4024,1,2008-05-29,2008-05-28,2008-05-26,2008-05-22,559,10
2015-02-09 08:09:00,5.0,landslide,Unknown,Unknown,above_road,-123.5561,44.1872,0,2015-02-09,2015-02-08,2015-02-06,2015-02-02,560,10
2014-09-26 10:00:00,1.0,landslide,continuous_rain,small,above_road,-122.3657,47.9918,1,2014-09-26,2014-09-25,2014-09-23,2014-09-19,561,10
2008-10-07 00:00:00,10.0,landslide,flooding,medium,Unknown,101.699,3.19,0,2008-10-07,2008-10-06,2008-10-04,2008-09-30,562,10
2011-12-17 05:30:00,1.0,landslide,downpour,medium,Unknown,173.9534,-39.1144,1,2011-12-17,2011-12-16,2011-12-14,2011-12-10,563,10
2013-08-02 00:00:00,5.0,landslide,Unknown,medium,Unknown,103.8855,27.7482,0,2013-08-02,2013-08-01,2013-07-30,2013-07-26,564,10
2012-08-10 00:00:00,5.0,landslide,downpour,large,Unknown,43.7955,16.9664,1,2012-08-10,2012-08-09,2012-08-07,2012-08-03,565,10
2007-09-06 00:00:00,1.0,mudslide,rain,small,Unknown,-106.8295,40.4613,1,2007-09-06,2007-09-05,2007-09-03,2007-08-30,566,10
2010-12-29 17:30:00,5.0,landslide,downpour,medium,Unknown,123.8421,13.1004,1,2010-12-29,2010-12-28,2010-12-26,2010-12-22,567,10
2016-06-29 00:00:00,25.0,mudslide,downpour,medium,Unknown,73.1415,41.7649,1,2016-06-29,2016-06-28,2016-06-26,2016-06-22,568,10
2014-12-12 00:00:00,25.0,mudslide,downpour,small,burned_area,-117.7994,34.2062,1,2014-12-12,2014-12-11,2014-12-09,2014-12-05,569,10
2011-01-19 08:00:00,5.0,mudslide,downpour,medium,Unknown,-122.2619,47.9582,1,2011-01-19,2011-01-18,2011-01-16,2011-01-12,570,10
2011-05-01 00:00:00,5.0,landslide,downpour,small,Unknown,-83.0638,36.9284,1,2011-05-01,2011-04-30,2011-04-28,2011-04-24,571,10
2015-08-08 00:00:00,10.0,debris_flow,tropical_cyclone,medium,Unknown,121.5399,25.0857,1,2015-08-08,2015-08-07,2015-08-05,2015-08-01,572,10
2015-03-21 13:00:00,5.0,mudslide,Unknown,small,above_road,-123.5711,48.1389,0,2015-03-21,2015-03-20,2015-03-18,2015-03-14,573,10
2013-02-20 05:00:00,50.0,landslide,Unknown,medium,above_road,-111.633,36.6468,0,2013-02-20,2013-02-19,2013-02-17,2013-02-13,574,10
2010-11-04 00:00:00,25.0,landslide,downpour,medium,Unknown,108.9881,11.989,1,2010-11-04,2010-11-03,2010-11-01,2010-10-28,575,10
2010-01-18 18:00:00,25.0,landslide,downpour,medium,Unknown,115.1648,4.5864,1,2010-01-18,2010-01-17,2010-01-15,2010-01-11,576,10
2013-04-18 00:00:00,5.0,landslide,rain,small,urban,-89.5567,40.6545,1,2013-04-18,2013-04-17,2013-04-15,2013-04-11,577,10
2016-09-17 00:00:00,5.0,mudslide,downpour,large,mine,114.0945,22.6194,1,2016-09-17,2016-09-16,2016-09-14,2016-09-10,578,10
2007-12-04 17:30:00,5.0,complex,rain,medium,Unknown,-123.8673,43.6768,1,2007-12-04,2007-12-03,2007-12-01,2007-11-27,579,10
2011-04-24 00:00:00,5.0,landslide,downpour,medium,Unknown,-78.4359,-2.0398,1,2011-04-24,2011-04-23,2011-04-21,2011-04-17,580,10
2015-04-03 00:00:00,1.0,mudslide,downpour,small,other,-82.4939,37.4264,1,2015-04-03,2015-04-02,2015-03-31,2015-03-27,581,10
2011-10-22 08:00:00,25.0,landslide,downpour,medium,Unknown,-9.87,52.1596,1,2011-10-22,2011-10-21,2011-10-19,2011-10-15,582,10
2012-06-19 00:00:00,5.0,landslide,downpour,medium,Unknown,120.8299,16.5505,1,2012-06-19,2012-06-18,2012-06-16,2012-06-12,583,10
2009-05-11 00:00:00,5.0,landslide,downpour,small,Unknown,-82.4322,37.4072,1,2009-05-11,2009-05-10,2009-05-08,2009-05-04,584,10
2010-08-23 02:00:00,10.0,landslide,downpour,medium,Unknown,83.88,27.59,1,2010-08-23,2010-08-22,2010-08-20,2010-08-16,585,10
2014-11-27 17:12:00,5.0,landslide,Unknown,Unknown,above_road,-121.6279,45.5974,0,2014-11-27,2014-11-26,2014-11-24,2014-11-20,586,10
2011-01-16 00:00:00,50.0,landslide,downpour,medium,Unknown,-123.6521,43.6712,1,2011-01-16,2011-01-15,2011-01-13,2011-01-09,587,10
2011-12-14 00:00:00,1.0,landslide,downpour,medium,retaining_wall,-7.332155031,54.99913875,1,2011-12-14,2011-12-13,2011-12-11,2011-12-07,588,10
2016-01-04 00:00:00,1.0,rock_fall,Unknown,medium,above_road,-123.0544,40.7331,0,2016-01-04,2016-01-03,2016-01-01,2015-12-28,589,10
2011-09-25 00:00:00,1.0,landslide,downpour,medium,Unknown,88.255,27.0605,1,2011-09-25,2011-09-24,2011-09-22,2011-09-18,590,10
2011-01-16 16:28:00,5.0,landslide,Unknown,Unknown,above_road,-120.2668,44.9184,0,2011-01-16,2011-01-15,2011-01-13,2011-01-09,591,10
2010-10-08 00:00:00,5.0,mudslide,downpour,medium,Unknown,94.1351,25.4769,1,2010-10-08,2010-10-07,2010-10-05,2010-10-01,592,10
2016-08-11 23:00:00,25.0,Unknown,downpour,medium,above_road,43.1066,17.2635,1,2016-08-11,2016-08-10,2016-08-08,2016-08-04,593,10
2012-08-18 00:00:00,25.0,landslide,downpour,medium,Unknown,102.1778,28.1018,1,2012-08-18,2012-08-17,2012-08-15,2012-08-11,594,10
2009-07-03 00:00:00,10.0,landslide,rain,medium,Unknown,88.29184021,26.87324244,1,2009-07-03,2009-07-02,2009-06-30,2009-06-26,595,10
2010-12-13 00:00:00,5.0,landslide,downpour,medium,Unknown,115.1374,-8.1913,1,2010-12-13,2010-12-12,2010-12-10,2010-12-06,596,10
2015-01-05 00:00:00,5.0,mudslide,rain,small,above_road,-123.7858,46.6689,1,2015-01-05,2015-01-04,2015-01-02,2014-12-29,597,10
2015-12-09 21:50:00,5.0,landslide,Unknown,Unknown,above_road,-116.8344,45.5593,0,2015-12-09,2015-12-08,2015-12-06,2015-12-02,598,10
2014-06-10 09:00:00,10.0,landslide,continuous_rain,small,Unknown,-4.0351,5.314,1,2014-06-10,2014-06-09,2014-06-07,2014-06-03,599,10
2010-08-09 18:00:00,5.0,landslide,downpour,medium,Unknown,75.7627,33.334,1,2010-08-09,2010-08-08,2010-08-06,2010-08-02,600,10
2012-07-06 00:00:00,25.0,landslide,rain,medium,Unknown,-105.3054,40.6862,1,2012-07-06,2012-07-05,2012-07-03,2012-06-29,601,10
2007-08-19 00:00:00,25.0,landslide,rain,medium,Unknown,85.0249,27.4211,1,2007-08-19,2007-08-18,2007-08-16,2007-08-12,602,10
2013-08-05 03:00:00,5.0,landslide,continuous_rain,medium,Unknown,110.8522,37.0016,1,2013-08-05,2013-08-04,2013-08-02,2013-07-29,603,10
2010-12-09 00:00:00,25.0,landslide,downpour,medium,Unknown,124.8955,6.1458,1,2010-12-09,2010-12-08,2010-12-06,2010-12-02,604,10
2008-08-19 00:00:00,10.0,mudslide,rain,small,Unknown,-120.0477,48.3455,1,2008-08-19,2008-08-18,2008-08-16,2008-08-12,605,10
2016-01-28 18:00:00,5.0,landslide,Unknown,small,above_road,-82.4539,38.3632,0,2016-01-28,2016-01-27,2016-01-25,2016-01-21,606,10
2008-06-29 00:00:00,5.0,landslide,downpour,medium,Unknown,-4.05,5.4833,1,2008-06-29,2008-06-28,2008-06-26,2008-06-22,607,10
2011-07-04 08:00:00,25.0,landslide,downpour,large,Unknown,83.8713,28.9743,1,2011-07-04,2011-07-03,2011-07-01,2011-06-27,608,10
2010-11-11 00:00:00,5.0,landslide,downpour,medium,above_road,108.3008,15.3012,1,2010-11-11,2010-11-10,2010-11-08,2010-11-04,609,10
2011-02-13 00:00:00,25.0,landslide,rain,medium,above_road,75.1921061,33.33875958,1,2011-02-13,2011-02-12,2011-02-10,2011-02-06,610,10
2010-08-10 19:00:00,1.0,mudslide,rain,small,Unknown,-111.7619,46.6637,1,2010-08-10,2010-08-09,2010-08-07,2010-08-03,611,10
2007-07-22 00:00:00,50.0,landslide,rain,medium,Unknown,98.4802,25.1424,1,2007-07-22,2007-07-21,2007-07-19,2007-07-15,612,10
2007-02-27 00:00:00,5.0,complex,rain,medium,Unknown,-122.4629,37.7923,1,2007-02-27,2007-02-26,2007-02-24,2007-02-20,613,10
2013-09-05 21:00:00,5.0,debris_flow,downpour,medium,natural_slope,-120.9229,46.8218,1,2013-09-05,2013-09-04,2013-09-02,2013-08-29,614,10
2015-07-19 09:00:00,5.0,rock_fall,Unknown,small,above_road,-119.4919,47.4097,0,2015-07-19,2015-07-18,2015-07-16,2015-07-12,615,10
2014-08-12 23:00:00,50.0,landslide,downpour,medium,Unknown,114.1384,26.6378,1,2014-08-12,2014-08-11,2014-08-09,2014-08-05,616,10
2010-08-05 00:00:00,10.0,landslide,downpour,medium,Unknown,74.158,36.1788,1,2010-08-05,2010-08-04,2010-08-02,2010-07-29,617,10
2010-06-15 00:00:00,5.0,landslide,downpour,small,Unknown,73.3747,18.7624,1,2010-06-15,2010-06-14,2010-06-12,2010-06-08,618,10
2010-07-19 00:00:00,50.0,landslide,monsoon,medium,Unknown,81.7191,29.0399,1,2010-07-19,2010-07-18,2010-07-16,2010-07-12,619,10
2012-01-12 22:00:00,10.0,landslide,downpour,medium,Unknown,75.2373,33.2407,1,2012-01-12,2012-01-11,2012-01-09,2012-01-05,620,10
2013-07-04 00:00:00,1.0,landslide,downpour,medium,Unknown,-82.5412,35.6057,1,2013-07-04,2013-07-03,2013-07-01,2013-06-27,621,10
2014-10-25 23:29:00,5.0,landslide,Unknown,Unknown,above_road,-123.8629,44.6792,0,2014-10-25,2014-10-24,2014-10-22,2014-10-18,622,10
2010-10-18 07:00:00,5.0,landslide,tropical_cyclone,medium,Unknown,121.2194,17.9209,1,2010-10-18,2010-10-17,2010-10-15,2010-10-11,623,10
2007-10-29 00:00:00,5.0,mudslide,tropical_cyclone,medium,Unknown,-70.044,18.427,1,2007-10-29,2007-10-28,2007-10-26,2007-10-22,624,10
2011-07-26 22:00:00,5.0,landslide,downpour,medium,Unknown,122.7663,14.2245,1,2011-07-26,2011-07-25,2011-07-23,2011-07-19,625,10
2012-09-26 00:00:00,5.0,mudslide,downpour,medium,Unknown,-2.9735,51.3512,1,2012-09-26,2012-09-25,2012-09-23,2012-09-19,626,10
2008-09-08 07:40:00,25.0,complex,dam_embankment_collapse,very_large,mine,111.5837,35.8853,0,2008-09-08,2008-09-07,2008-09-05,2008-09-01,627,10
2009-08-20 00:00:00,25.0,landslide,downpour,medium,Unknown,93.1645,25.5215,1,2009-08-20,2009-08-19,2009-08-17,2009-08-13,628,10
2010-11-27 00:00:00,5.0,landslide,downpour,medium,Unknown,-61.5335,10.6834,1,2010-11-27,2010-11-26,2010-11-24,2010-11-20,629,10
2015-07-12 00:00:00,10.0,landslide,continuous_rain,medium,above_road,75.2845,33.2049,1,2015-07-12,2015-07-11,2015-07-09,2015-07-05,630,10
2012-03-16 02:05:00,5.0,landslide,Unknown,Unknown,above_road,-122.6265,43.8396,0,2012-03-16,2012-03-15,2012-03-13,2012-03-09,631,10
2012-01-22 23:30:00,10.0,landslide,rain,small,Unknown,-119.7538,37.7289,1,2012-01-22,2012-01-21,2012-01-19,2012-01-15,632,10
2013-01-05 14:00:00,5.0,rock_fall,earthquake,small,natural_slope,170.1797,-43.5698,0,2013-01-05,2013-01-04,2013-01-02,2012-12-29,633,10
2011-02-16 18:00:00,25.0,landslide,downpour,medium,Unknown,75.244,33.2609,1,2011-02-16,2011-02-15,2011-02-13,2011-02-09,634,10
2015-06-24 18:40:00,1.0,landslide,continuous_rain,medium,above_river,109.8971,31.0918,1,2015-06-24,2015-06-23,2015-06-21,2015-06-17,635,10
2016-07-29 22:00:00,5.0,landslide,continuous_rain,medium,above_road,-77.0428,18.2031,1,2016-07-29,2016-07-28,2016-07-26,2016-07-22,636,10
2017-07-08 14:21:00,1.0,mudslide,continuous_rain,small,above_road,-89.16745224,16.18792822,1,2017-07-08,2017-07-07,2017-07-05,2017-07-01,637,10
2011-07-15 18:00:00,5.0,landslide,downpour,medium,Unknown,77.2181,32.3491,1,2011-07-15,2011-07-14,2011-07-12,2011-07-08,638,10
2010-01-01 00:00:00,1.0,landslide,downpour,large,Unknown,-44.3228,-23.0085,1,2010-01-01,2009-12-31,2009-12-29,2009-12-25,639,10
2010-06-20 00:00:00,25.0,landslide,downpour,medium,Unknown,124.3113,7.5048,1,2010-06-20,2010-06-19,2010-06-17,2010-06-13,640,10
2009-11-17 00:00:00,5.0,landslide,downpour,small,Unknown,-122.3793,47.7628,1,2009-11-17,2009-11-16,2009-11-14,2009-11-10,641,10
2016-06-23 00:00:00,1.0,mudslide,Unknown,medium,above_road,-81.33663404,38.5327856,0,2016-06-23,2016-06-22,2016-06-20,2016-06-16,642,10
2012-12-26 08:00:00,5.0,landslide,tropical_cyclone,medium,Unknown,124.9845,10.3926,1,2012-12-26,2012-12-25,2012-12-23,2012-12-19,643,10
2016-01-19 00:00:00,10.0,rock_fall,Unknown,small,above_road,-122.7994,40.6632,0,2016-01-19,2016-01-18,2016-01-16,2016-01-12,644,10
2010-07-26 15:45:00,5.0,mudslide,downpour,medium,Unknown,-108.0383,38.0053,1,2010-07-26,2010-07-25,2010-07-23,2010-07-19,645,10
2016-06-15 00:00:00,1.0,mudslide,downpour,medium,above_river,-121.8022,56.1127,1,2016-06-15,2016-06-14,2016-06-12,2016-06-08,646,10
2007-04-23 00:00:00,5.0,landslide,rain,medium,Unknown,-2.301,37.3385,1,2007-04-23,2007-04-22,2007-04-20,2007-04-16,647,10
2013-12-24 00:00:00,5.0,landslide,downpour,medium,Unknown,-61.3583,15.2174,1,2013-12-24,2013-12-23,2013-12-21,2013-12-17,648,10
2011-02-07 00:00:00,25.0,landslide,downpour,medium,Unknown,81.1079,7.0381,1,2011-02-07,2011-02-06,2011-02-04,2011-01-31,649,10
2008-02-11 00:00:00,5.0,landslide,rain,medium,Unknown,-121.086,47.7463,1,2008-02-11,2008-02-10,2008-02-08,2008-02-04,650,10
2008-12-14 00:00:00,10.0,rock_fall,Unknown,small,Unknown,-158.026,21.62,0,2008-12-14,2008-12-13,2008-12-11,2008-12-07,651,10
2010-05-06 00:00:00,25.0,mudslide,downpour,medium,Unknown,37.07,-0.7978,1,2010-05-06,2010-05-05,2010-05-03,2010-04-29,652,10
2011-04-17 10:00:00,5.0,mudslide,downpour,medium,Unknown,-77.4274,39.6526,1,2011-04-17,2011-04-16,2011-04-14,2011-04-10,653,10
2010-08-06 00:30:00,50.0,landslide,downpour,very_large,Unknown,77.4871,34.1416,1,2010-08-06,2010-08-05,2010-08-03,2010-07-30,654,10
2007-06-11 00:00:00,5.0,mudslide,downpour,medium,Unknown,116.036,27.278,1,2007-06-11,2007-06-10,2007-06-08,2007-06-04,655,10
2014-06-19 00:00:00,5.0,mudslide,rain,small,Unknown,27.912,43.2022,1,2014-06-19,2014-06-18,2014-06-16,2014-06-12,656,10
2015-10-01 00:00:00,5.0,Unknown,mining,Unknown,mine,37.6538,0.0487,0,2015-10-01,2015-09-30,2015-09-28,2015-09-24,657,10
2010-12-13 00:00:00,5.0,landslide,downpour,medium,Unknown,115.087,-8.3251,1,2010-12-13,2010-12-12,2010-12-10,2010-12-06,658,10
2008-04-20 00:00:00,25.0,mudslide,rain,medium,Unknown,-72.3224,18.5283,1,2008-04-20,2008-04-19,2008-04-17,2008-04-13,659,10
2010-05-03 02:00:00,50.0,mudslide,downpour,medium,Unknown,-83.6348,36.7411,1,2010-05-03,2010-05-02,2010-04-30,2010-04-26,660,10
2014-12-24 16:15:00,25.0,mudslide,Unknown,medium,above_road,-122.3088,47.9419,0,2014-12-24,2014-12-23,2014-12-21,2014-12-17,661,10
2014-05-20 00:00:00,5.0,landslide,continuous_rain,medium,Unknown,112.1686,23.8616,1,2014-05-20,2014-05-19,2014-05-17,2014-05-13,662,10
2011-11-16 00:00:00,10.0,landslide,downpour,medium,Unknown,123.2981,8.5091,1,2011-11-16,2011-11-15,2011-11-13,2011-11-09,663,10
2010-06-09 14:15:00,50.0,landslide,downpour,medium,Unknown,91.2,25.8833,1,2010-06-09,2010-06-08,2010-06-06,2010-06-02,664,10
2010-09-08 02:30:00,5.0,landslide,downpour,medium,Unknown,85.8416,27.7773,1,2010-09-08,2010-09-07,2010-09-05,2010-09-01,665,10
2016-10-20 00:00:00,25.0,landslide,tropical_cyclone,medium,below_road,121.3267,17.5291,1,2016-10-20,2016-10-19,2016-10-17,2016-10-13,666,10
2010-08-21 00:00:00,5.0,landslide,downpour,medium,Unknown,86.6444,27.2485,1,2010-08-21,2010-08-20,2010-08-18,2010-08-14,667,10
2015-05-23 00:00:00,10.0,landslide,rain,medium,below_road,-92.1124,15.0337,1,2015-05-23,2015-05-22,2015-05-20,2015-05-16,668,10
2014-01-11 00:00:00,25.0,landslide,continuous_rain,medium,natural_slope,106.9272,-6.9197,1,2014-01-11,2014-01-10,2014-01-08,2014-01-04,669,10
2014-03-13 00:00:00,5.0,landslide,downpour,medium,Unknown,35.65,33.8745,1,2014-03-13,2014-03-12,2014-03-10,2014-03-06,670,10
2008-06-20 00:00:00,25.0,landslide,rain,medium,Unknown,88.2778,26.885,1,2008-06-20,2008-06-19,2008-06-17,2008-06-13,671,10
2013-05-06 00:00:00,5.0,landslide,rain,medium,Unknown,-82.7938,35.5429,1,2013-05-06,2013-05-05,2013-05-03,2013-04-29,672,10
2010-12-12 00:00:00,5.0,mudslide,downpour,medium,Unknown,-122.3412,48.2357,1,2010-12-12,2010-12-11,2010-12-09,2010-12-05,673,10
2013-09-12 23:00:00,5.0,mudslide,downpour,medium,Unknown,-110.1843,42.1823,1,2013-09-12,2013-09-11,2013-09-09,2013-09-05,674,10
2016-08-07 00:00:00,10.0,landslide,continuous_rain,medium,Unknown,75.0582,32.6987,1,2016-08-07,2016-08-06,2016-08-04,2016-07-31,675,10
2016-06-08 22:00:00,5.0,landslide,downpour,medium,above_road,75.3226,34.2952,1,2016-06-08,2016-06-07,2016-06-05,2016-06-01,676,10
2010-10-09 00:00:00,5.0,landslide,downpour,medium,Unknown,94.0462,25.3179,1,2010-10-09,2010-10-08,2010-10-06,2010-10-02,677,10
2015-12-23 00:00:00,5.0,rock_fall,Unknown,small,natural_slope,-103.7243,41.8206,0,2015-12-23,2015-12-22,2015-12-20,2015-12-16,678,10
2016-07-17 00:00:00,100.0,landslide,downpour,large,Unknown,109.4872,28.4314,1,2016-07-17,2016-07-16,2016-07-14,2016-07-10,679,10
2010-12-26 10:00:00,5.0,mudslide,rain,small,Unknown,-119.7847,36.8242,1,2010-12-26,2010-12-25,2010-12-23,2010-12-19,680,10
2016-10-02 00:00:00,5.0,landslide,rain,small,below_road,143.4041,-37.8145,1,2016-10-02,2016-10-01,2016-09-29,2016-09-25,681,10
2012-07-09 00:00:00,10.0,mudslide,downpour,medium,Unknown,-104.9722,38.8971,1,2012-07-09,2012-07-08,2012-07-06,2012-07-02,682,10
2009-10-13 00:00:00,10.0,complex,rain,medium,Unknown,-121.6815,36.9566,1,2009-10-13,2009-10-12,2009-10-10,2009-10-06,683,10
2011-08-02 07:00:00,5.0,landslide,downpour,small,Unknown,121.168,14.5902,1,2011-08-02,2011-08-01,2011-07-30,2011-07-26,684,10
2014-01-04 00:00:00,250.0,landslide,downpour,large,Unknown,-71.9165,-11.6953,1,2014-01-04,2014-01-03,2014-01-01,2013-12-28,685,10
2011-01-17 10:32:00,5.0,landslide,Unknown,Unknown,above_road,-124.0576,44.7273,0,2011-01-17,2011-01-16,2011-01-14,2011-01-10,686,10
2015-09-23 00:00:00,1.0,landslide,Unknown,large,natural_slope,-16.7406,65.0167,0,2015-09-23,2015-09-22,2015-09-20,2015-09-16,687,10
2007-10-21 00:00:00,25.0,landslide,rain,medium,Unknown,93.4333,24.75,1,2007-10-21,2007-10-20,2007-10-18,2007-10-14,688,10
2012-10-15 21:19:00,5.0,landslide,Unknown,Unknown,above_road,-123.735,42.9861,0,2012-10-15,2012-10-14,2012-10-12,2012-10-08,689,10
2014-12-07 09:00:00,1.0,rock_fall,rain,medium,above_river,-123.0023,49.3418,1,2014-12-07,2014-12-06,2014-12-04,2014-11-30,690,10
2008-04-01 00:00:00,5.0,landslide,rain,medium,Unknown,113.9171,0.1115,1,2008-04-01,2008-03-31,2008-03-29,2008-03-25,691,10
2011-07-15 00:00:00,5.0,landslide,downpour,medium,Unknown,83.9704,27.8871,1,2011-07-15,2011-07-14,2011-07-12,2011-07-08,692,10
2014-02-18 09:00:00,1.0,mudslide,continuous_rain,medium,above_road,-122.373,47.2473,1,2014-02-18,2014-02-17,2014-02-15,2014-02-11,693,10
2013-08-29 04:00:00,1.0,debris_flow,downpour,medium,Unknown,-114.7613,45.794,1,2013-08-29,2013-08-28,2013-08-26,2013-08-22,694,10
2013-05-07 19:00:00,5.0,landslide,rain,medium,Unknown,101.7022,3.1564,1,2013-05-07,2013-05-06,2013-05-04,2013-04-30,695,10
2016-01-21 22:17:00,5.0,landslide,Unknown,Unknown,above_road,-123.9343,45.5617,0,2016-01-21,2016-01-20,2016-01-18,2016-01-14,696,10
2014-05-10 09:00:00,10.0,landslide,rain,medium,Unknown,91.7227,24.5784,1,2014-05-10,2014-05-09,2014-05-07,2014-05-03,697,10
2013-01-17 00:00:00,5.0,mudslide,rain,medium,Unknown,-80.0181,40.4239,1,2013-01-17,2013-01-16,2013-01-14,2013-01-10,698,10
2014-03-10 21:59:00,5.0,landslide,Unknown,Unknown,above_road,-123.9405,45.5674,0,2014-03-10,2014-03-09,2014-03-07,2014-03-03,699,10
2010-10-18 00:00:00,25.0,landslide,tropical_cyclone,medium,Unknown,121.2368,17.5541,1,2010-10-18,2010-10-17,2010-10-15,2010-10-11,700,10
2013-09-14 00:00:00,5.0,landslide,tropical_cyclone,very_large,Unknown,-96.6045,17.1933,1,2013-09-14,2013-09-13,2013-09-11,2013-09-07,701,10
2016-01-10 00:00:00,1.0,landslide,Unknown,medium,urban,-117.2354,32.7833,0,2016-01-10,2016-01-09,2016-01-07,2016-01-03,702,10
2014-12-12 02:00:00,25.0,debris_flow,rain,small,above_road,-118.9774,34.0615,1,2014-12-12,2014-12-11,2014-12-09,2014-12-05,703,10
2010-07-22 00:00:00,50.0,landslide,downpour,medium,Unknown,89.9019,27.8122,1,2010-07-22,2010-07-21,2010-07-19,2010-07-15,704,10
2008-10-17 00:00:00,50.0,landslide,downpour,medium,Unknown,107.2327,16.5489,1,2008-10-17,2008-10-16,2008-10-14,2008-10-10,705,10
2015-07-23 00:00:00,25.0,landslide,rain,medium,above_road,-84.778,13.7484,1,2015-07-23,2015-07-22,2015-07-20,2015-07-16,706,10
2008-08-04 00:00:00,5.0,landslide,tropical_cyclone,medium,Unknown,121.4196,17.4458,1,2008-08-04,2008-08-03,2008-08-01,2008-07-28,707,10
2016-07-21 19:30:00,5.0,landslide,Unknown,medium,above_road,-156.1793,20.8699,0,2016-07-21,2016-07-20,2016-07-18,2016-07-14,708,10
