event_date,location_accuracy,landslide_category,landslide_trigger,landslide_size,landslide_setting,longitude,latitude,Landslide_date,start_date_30d,start_date_60d
2011-03-07 13:30:00,1km,mudslide,downpour,medium,Unknown,-120.7897,38.7745,2011-03-07,2011-02-05,2011-01-06
2009-10-08 00:00:00,10km,mudslide,tropical_cyclone,medium,Unknown,120.5583,16.4064,2009-10-08,2009-09-08,2009-08-09
2016-03-28 00:00:00,1km,rock_fall,rain,small,mine,-5.7647,54.81,2016-03-28,2016-02-27,2016-01-28
2011-02-04 22:30:00,exact,landslide,Unknown,Unknown,above_road,-123.8934,45.5633,2011-02-04,2011-01-05,2010-12-06
2013-07-06 00:00:00,50km,landslide,downpour,medium,Unknown,77.7241,31.1628,2013-07-06,2013-06-06,2013-05-07
2016-07-19 09:00:00,25km,landslide,Unknown,medium,natural_slope,91.8744337,26.09748244,2016-07-19,2016-06-19,2016-05-20
2014-12-12 23:00:00,10km,landslide,monsoon,medium,deforested_slope,109.7189,-7.2964,2014-12-12,2014-11-12,2014-10-13
2013-06-17 00:00:00,5km,landslide,downpour,medium,Unknown,170.6646,-45.8358,2013-06-17,2013-05-18,2013-04-18
2012-03-14 09:00:00,1km,mudslide,downpour,small,Unknown,-121.9459,37.0812,2012-03-14,2012-02-13,2012-01-14
2010-11-14 00:00:00,5km,lahar,rain,small,Unknown,124.0328,12.7512,2010-11-14,2010-10-15,2010-09-15
2011-10-12 00:00:00,1km,landslide,downpour,medium,Unknown,-104.5656,19.2372,2011-10-12,2011-09-12,2011-08-13
2008-10-29 00:00:00,50km,mudslide,downpour,medium,Unknown,92.35,27.4,2008-10-29,2008-09-29,2008-08-30
2009-08-15 00:00:00,25km,rock_fall,downpour,medium,above_road,-123.4048,48.0265,2009-08-15,2009-07-16,2009-06-16
2010-09-04 00:00:00,10km,landslide,downpour,medium,Unknown,88.7334,27.3702,2010-09-04,2010-08-05,2010-07-06
2015-08-24 00:00:00,5km,debris_flow,Unknown,small,Unknown,-121.6944,45.3412,2015-08-24,2015-07-25,2015-06-25
2011-01-06 15:30:00,exact,landslide,Unknown,Unknown,above_road,-122.0822,45.1373,2011-01-06,2010-12-07,2010-11-07
2011-03-08 10:08:00,exact,landslide,Unknown,Unknown,above_road,-123.5055,45.8988,2011-03-08,2011-02-06,2011-01-07
2014-11-26 09:00:00,25km,landslide,downpour,small,Unknown,-121.7306,48.5346,2014-11-26,2014-10-27,2014-09-27
2011-06-29 13:00:00,25km,landslide,monsoon,medium,Unknown,126.978,37.5665,2011-06-29,2011-05-30,2011-04-30
2011-05-18 21:40:00,1km,landslide,downpour,medium,Unknown,-79.8282,40.5755,2011-05-18,2011-04-18,2011-03-19
2011-06-04 16:03:00,exact,landslide,Unknown,Unknown,above_road,-117.0552,44.2282,2011-06-04,2011-05-05,2011-04-05
2008-11-07 00:00:00,50km,landslide,downpour,large,Unknown,100.2812,-0.3998,2008-11-07,2008-10-08,2008-09-08
2009-09-19 17:30:00,5km,landslide,downpour,medium,Unknown,101.7673,3.1857,2009-09-19,2009-08-20,2009-07-21
2014-11-25 09:46:00,exact,landslide,Unknown,Unknown,above_road,-123.8373,44.6573,2014-11-25,2014-10-26,2014-09-26
2009-06-17 04:00:00,5km,mudslide,downpour,medium,Unknown,88.47,26.89,2009-06-17,2009-05-18,2009-04-18
2015-06-30 00:00:00,5km,landslide,downpour,small,Unknown,121.9325,7.0611,2015-06-30,2015-05-31,2015-05-01
2011-03-09 23:00:00,5km,landslide,downpour,medium,Unknown,-80.5778,40.212,2011-03-09,2011-02-07,2011-01-08
2014-12-20 00:00:00,10km,landslide,rain,small,retaining_wall,-124.1248,44.138,2014-12-20,2014-11-20,2014-10-21
2012-01-21 06:56:00,exact,landslide,Unknown,Unknown,above_road,-123.5777,44.158,2012-01-21,2011-12-22,2011-11-22
2011-07-13 00:00:00,Unknown,mudslide,downpour,large,above_road,101.0280474,30.0428659,2011-07-13,2011-06-13,2011-05-14
2014-12-27 09:00:00,5km,landslide,Unknown,medium,Unknown,103.2747,4.0072,2014-12-27,2014-11-27,2014-10-28
2012-09-17 23:00:00,10km,landslide,downpour,medium,Unknown,83.8049,28.023,2012-09-17,2012-08-18,2012-07-19
2010-04-06 00:00:00,exact,landslide,downpour,small,Unknown,-43.1976,-22.983,2010-04-06,2010-03-07,2010-02-05
2010-08-19 00:00:00,1km,landslide,downpour,medium,Unknown,-109.9818,38.647,2010-08-19,2010-07-20,2010-06-20
2016-04-10 23:00:00,5km,landslide,downpour,medium,Unknown,86.02,27.5108,2016-04-10,2016-03-11,2016-02-10
2010-08-20 00:00:00,50km,landslide,downpour,medium,Unknown,78.6437,30.7221,2010-08-20,2010-07-21,2010-06-21
2014-03-29 22:10:00,exact,landslide,Unknown,Unknown,above_road,-122.2137,42.3946,2014-03-29,2014-02-27,2014-01-28
2016-05-17 15:00:00,25km,landslide,continuous_rain,large,natural_slope,80.4548,7.1306,2016-05-17,2016-04-17,2016-03-18
2015-04-28 00:00:00,1km,landslide,continuous_rain,small,above_road,79.5765,30.5631,2015-04-28,2015-03-29,2015-02-27
2011-07-15 09:00:00,5km,landslide,downpour,large,Unknown,82.4753,28.7434,2011-07-15,2011-06-15,2011-05-16
2008-12-14 23:00:00,10km,mudslide,rain,medium,above_road,-90.5316,15.3796,2008-12-14,2008-11-14,2008-10-15
2008-06-29 00:00:00,10km,landslide,tropical_cyclone,large,Unknown,114.05,22.54,2008-06-29,2008-05-30,2008-04-30
2011-04-24 09:50:00,exact,landslide,Unknown,Unknown,above_road,-119.6211,44.7825,2011-04-24,2011-03-25,2011-02-23
2016-07-29 00:00:00,50km,mudslide,downpour,medium,Unknown,71.0587,39.4842,2016-07-29,2016-06-29,2016-05-30
2015-03-05 00:00:00,Unknown,rock_fall,Unknown,small,above_road,23.1572,41.7902,2015-03-05,2015-02-03,2015-01-04
2012-03-14 00:00:00,5km,landslide,downpour,small,Unknown,-123.0104,38.4638,2012-03-14,2012-02-13,2012-01-14
2010-12-11 00:00:00,5km,landslide,downpour,medium,Unknown,-122.2818,47.6177,2010-12-11,2010-11-11,2010-10-12
2010-12-12 00:00:00,1km,landslide,downpour,small,Unknown,-122.2782,47.6949,2010-12-12,2010-11-12,2010-10-13
2011-04-07 00:00:00,1km,mudslide,downpour,medium,Unknown,-116.1712,46.5951,2011-04-07,2011-03-08,2011-02-06
2007-06-11 00:00:00,Unknown,mudslide,downpour,medium,Unknown,111.792,26.443,2007-06-11,2007-05-12,2007-04-12
2010-09-28 08:00:00,5km,complex,downpour,medium,Unknown,-122.7468,50.3413,2010-09-28,2010-08-29,2010-07-30
2016-06-30 23:00:00,5km,landslide,downpour,medium,Unknown,80.7179,29.6394,2016-06-30,2016-05-31,2016-05-01
2016-02-05 20:00:00,5km,landslide,downpour,medium,Unknown,110.0302,-7.7235,2016-02-05,2016-01-06,2015-12-07
2011-05-27 13:45:00,exact,landslide,Unknown,Unknown,above_road,-123.6315,44.3104,2011-05-27,2011-04-27,2011-03-28
2015-08-11 00:00:00,5km,landslide,continuous_rain,medium,Unknown,81.0561,29.3064,2015-08-11,2015-07-12,2015-06-12
2013-12-30 07:00:00,10km,landslide,downpour,medium,Unknown,110.36,1.3745,2013-12-30,2013-11-30,2013-10-31
2013-08-23 15:00:00,10km,mudslide,downpour,medium,Unknown,-112.4389,42.8729,2013-08-23,2013-07-24,2013-06-24
2014-03-10 00:00:00,10km,landslide,downpour,Unknown,above_road,-123.1316,47.4174,2014-03-10,2014-02-08,2014-01-09
2011-07-22 00:00:00,10km,landslide,downpour,small,Unknown,94.3429,24.3527,2011-07-22,2011-06-22,2011-05-23
2008-11-30 00:00:00,10km,mudslide,downpour,medium,Unknown,101.7111,3.2289,2008-11-30,2008-10-31,2008-10-01
2013-09-16 00:00:00,10km,mudslide,tropical_cyclone,medium,Unknown,-99.5137,17.5482,2013-09-16,2013-08-17,2013-07-18
2012-06-04 00:00:00,25km,landslide,downpour,medium,Unknown,120.94,24.2607,2012-06-04,2012-05-05,2012-04-05
2011-10-21 03:30:00,1km,landslide,downpour,medium,Unknown,124.8872,11.7771,2011-10-21,2011-09-21,2011-08-22
2013-06-07 00:00:00,10km,landslide,Unknown,medium,Unknown,94.7499,26.0977,2013-06-07,2013-05-08,2013-04-08
2016-10-19 23:00:00,1km,landslide,tropical_cyclone,medium,Unknown,120.5733,16.4512,2016-10-19,2016-09-19,2016-08-20
2014-10-24 22:06:00,exact,landslide,Unknown,Unknown,above_road,-122.4829,43.2955,2014-10-24,2014-09-24,2014-08-25
2015-12-21 00:00:00,exact,mudslide,Unknown,medium,above_road,-122.652,47.8952,2015-12-21,2015-11-21,2015-10-22
2011-04-13 09:00:00,1km,complex,continuous_rain,small,Unknown,-80.0062,40.432,2011-04-13,2011-03-14,2011-02-12
2012-12-05 00:00:00,5km,landslide,rain,medium,Unknown,-121.7725,36.8071,2012-12-05,2012-11-05,2012-10-06
2009-08-16 09:00:00,25km,landslide,downpour,medium,above_river,88.43849551,27.02459801,2009-08-16,2009-07-17,2009-06-17
2008-07-06 00:00:00,5km,mudslide,downpour,medium,Unknown,18.66,-33.15,2008-07-06,2008-06-06,2008-05-07
2010-08-24 18:00:00,1km,landslide,downpour,medium,Unknown,39.6515,11.6652,2010-08-24,2010-07-25,2010-06-25
2013-08-17 03:50:00,Unknown,landslide,tropical_cyclone,medium,Unknown,111.0843,23.5134,2013-08-17,2013-07-18,2013-06-18
2012-12-19 20:48:00,exact,landslide,Unknown,Unknown,above_road,-123.2666,46.1163,2012-12-19,2012-11-19,2012-10-20
2016-03-19 00:00:00,exact,rock_fall,Unknown,small,above_road,8.6944,44.4099,2016-03-19,2016-02-18,2016-01-19
2014-11-29 12:00:00,25km,other,rain,small,above_road,-120.9641,39.0718,2014-11-29,2014-10-30,2014-09-30
2011-03-30 00:00:00,10km,mudslide,continuous_rain,small,above_road,-120.7202,47.6161,2011-03-30,2011-02-28,2011-01-29
2008-02-16 00:00:00,1km,landslide,rain,medium,Unknown,-122.4936,37.6475,2008-02-16,2008-01-17,2007-12-18
2010-01-20 00:00:00,1km,complex,downpour,small,Unknown,-118.2002,34.2239,2010-01-20,2009-12-21,2009-11-21
2011-11-14 09:08:00,exact,landslide,Unknown,Unknown,above_road,-122.9825,44.6296,2011-11-14,2011-10-15,2011-09-15
2010-07-25 00:00:00,10km,landslide,downpour,medium,Unknown,76.3641,32.2067,2010-07-25,2010-06-25,2010-05-26
2015-12-07 18:00:00,5km,mudslide,rain,medium,above_road,-122.3746,47.7339,2015-12-07,2015-11-07,2015-10-08
2013-07-02 08:00:00,5km,landslide,downpour,medium,Unknown,104.1369,25.38,2013-07-02,2013-06-02,2013-05-03
2017-08-04 19:58:00,Unknown,rock_fall,Unknown,small,above_road,-110.932131,39.795619,2017-08-04,2017-07-05,2017-06-05
2016-02-18 20:36:00,Unknown,landslide,Unknown,medium,above_road,-124.224,43.4125,2016-02-18,2016-01-19,2015-12-20
2014-03-17 07:00:00,1km,mudslide,Unknown,medium,above_road,-122.3487,46.8694,2014-03-17,2014-02-15,2014-01-16
2016-03-15 08:44:00,exact,landslide,Unknown,Unknown,above_road,-123.7497,44.6567,2016-03-15,2016-02-14,2016-01-15
2013-11-16 23:00:00,10km,landslide,rain,medium,Unknown,18.8279,-34.2232,2013-11-16,2013-10-17,2013-09-17
2011-02-28 16:00:00,1km,landslide,downpour,medium,Unknown,-122.3402,46.866,2011-02-28,2011-01-29,2010-12-30
2016-02-25 13:00:00,5km,landslide,mining,small,mine,92.0104,25.1622,2016-02-25,2016-01-26,2015-12-27
2013-07-29 09:00:00,5km,landslide,monsoon,medium,Unknown,104.7045,-5.4589,2013-07-29,2013-06-29,2013-05-30
2014-06-23 00:00:00,exact,landslide,continuous_rain,medium,Unknown,-84.8098,12.3502,2014-06-23,2014-05-24,2014-04-24
2012-04-01 00:00:00,1km,landslide,downpour,medium,Unknown,-116.6566,46.6007,2012-04-01,2012-03-02,2012-02-01
2010-04-06 00:00:00,1km,mudslide,downpour,medium,Unknown,-43.031,-22.9337,2010-04-06,2010-03-07,2010-02-05
2012-01-19 13:12:00,exact,landslide,Unknown,Unknown,above_road,-122.8293,43.3172,2012-01-19,2011-12-20,2011-11-20
2014-02-12 03:32:00,exact,landslide,Unknown,Unknown,above_road,-123.9636,45.7528,2014-02-12,2014-01-13,2013-12-14
2008-10-18 00:00:00,50km,landslide,rain,medium,Unknown,107.7503,0.7089,2008-10-18,2008-09-18,2008-08-19
2005-09-11 01:00:00,25km,rock_fall,Unknown,medium,above_road,-121.4379104,47.42644308,2005-09-11,2005-08-12,2005-07-13
2013-11-10 18:35:00,1km,landslide,rain,small,Unknown,101.3842,4.4927,2013-11-10,2013-10-11,2013-09-11
2016-10-03 00:00:00,10km,landslide,downpour,small,above_road,145.9144,-41.1349,2016-10-03,2016-09-03,2016-08-04
2011-08-12 00:00:00,10km,landslide,rain,medium,Unknown,124.5618,6.5368,2011-08-12,2011-07-13,2011-06-13
2015-10-25 00:00:00,25km,rock_fall,earthquake,large,above_road,74.6006,36.2792,2015-10-25,2015-09-25,2015-08-26
2013-06-03 09:00:00,Unknown,landslide,downpour,medium,Unknown,101.0521,16.2109,2013-06-03,2013-05-04,2013-04-04
2008-11-16 00:00:00,10km,complex,downpour,medium,Unknown,107.1424,-6.9857,2008-11-16,2008-10-17,2008-09-17
2016-10-15 22:00:00,25km,landslide,tropical_cyclone,medium,Unknown,121.1982,14.4544,2016-10-15,2016-09-15,2016-08-16
2010-03-11 18:30:00,5km,rock_fall,downpour,medium,above_road,16.6114,43.4574,2010-03-11,2010-02-09,2010-01-10
2014-02-12 00:00:00,10km,rock_fall,snowfall_snowmelt,medium,above_road,-122.6652,45.5278,2014-02-12,2014-01-13,2013-12-14
2011-07-01 00:00:00,5km,landslide,rain,medium,Unknown,84.4167,27.9333,2011-07-01,2011-06-01,2011-05-02
2011-03-24 08:00:00,1km,landslide,downpour,medium,Unknown,-122.8778,38.6401,2011-03-24,2011-02-22,2011-01-23
2011-04-02 18:00:00,1km,landslide,continuous_rain,small,above_road,-124.0611,41.549,2011-04-02,2011-03-03,2011-02-01
2015-07-02 00:00:00,1km,mudslide,Unknown,medium,above_road,-106.2922,38.7809,2015-07-02,2015-06-02,2015-05-03
2013-11-14 00:00:00,5km,landslide,downpour,medium,Unknown,-60.7429,11.2109,2013-11-14,2013-10-15,2013-09-15
2016-10-05 09:30:00,50km,landslide,rain,medium,above_road,-107.9215,44.7947,2016-10-05,2016-09-05,2016-08-06
2016-09-25 07:00:00,5km,landslide,downpour,large,deforested_slope,109.8148,-7.2454,2016-09-25,2016-08-26,2016-07-27
2016-04-05 00:00:00,10km,landslide,downpour,small,above_road,178.5253,-17.9785,2016-04-05,2016-03-06,2016-02-05
2015-06-15 15:15:00,5km,landslide,downpour,large,natural_slope,116.5887854,6.067357382,2015-06-15,2015-05-16,2015-04-16
2014-09-24 00:00:00,1km,landslide,Unknown,small,above_river,-95.6841,41.7878,2014-09-24,2014-08-25,2014-07-26
2012-03-30 04:07:00,exact,landslide,Unknown,Unknown,above_road,-123.954,44.4065,2012-03-30,2012-02-29,2012-01-30
2012-01-19 09:00:00,1km,landslide,downpour,small,Unknown,-123.28,44.6356,2012-01-19,2011-12-20,2011-11-20
2007-09-18 00:00:00,10km,mudslide,rain,medium,Unknown,15.0836,46.4719,2007-09-18,2007-08-19,2007-07-20
2011-03-30 09:20:00,5km,complex,rain,medium,above_road,-123.7874,40.1625,2011-03-30,2011-02-28,2011-01-29
2010-09-19 00:00:00,1km,mudslide,downpour,small,Unknown,-122.9038,49.2065,2010-09-19,2010-08-20,2010-07-21
2012-08-18 00:00:00,5km,landslide,downpour,medium,Unknown,78.071,32.2278,2012-08-18,2012-07-19,2012-06-19
2014-12-28 09:00:00,5km,landslide,downpour,medium,Unknown,178.5358,-17.9984,2014-12-28,2014-11-28,2014-10-29
2014-03-15 00:00:00,25km,landslide,tropical_cyclone,large,above_road,166.9182,-15.3004,2014-03-15,2014-02-13,2014-01-14
2016-01-07 05:55:00,25km,rock_fall,rain,medium,above_road,-119.7269,37.6954,2016-01-07,2015-12-08,2015-11-08
2012-04-08 21:00:00,1km,landslide,downpour,medium,Unknown,109.3613,-7.3901,2012-04-08,2012-03-09,2012-02-08
2013-06-10 19:30:00,exact,mudslide,downpour,medium,Unknown,-75.1572,39.942,2013-06-10,2013-05-11,2013-04-11
2010-12-07 00:00:00,5km,landslide,downpour,medium,Unknown,100.7451,6.7077,2010-12-07,2010-11-07,2010-10-08
2016-03-09 22:52:00,exact,landslide,Unknown,Unknown,above_road,-124.4338,42.6881,2016-03-09,2016-02-08,2016-01-09
2015-09-15 00:00:00,1km,Unknown,downpour,small,Unknown,-111.646,40.4826,2015-09-15,2015-08-16,2015-07-17
2010-07-13 02:00:00,10km,mudslide,downpour,medium,Unknown,147.0348,-7.0607,2010-07-13,2010-06-13,2010-05-14
2013-09-04 16:04:00,exact,landslide,Unknown,Unknown,above_road,-119.0029,43.7624,2013-09-04,2013-08-05,2013-07-06
2015-05-30 15:00:00,exact,landslide,continuous_rain,small,natural_slope,-111.6324,40.2506,2015-05-30,2015-04-30,2015-03-31
2013-02-28 09:58:00,exact,landslide,Unknown,Unknown,above_road,-123.9567,44.8559,2013-02-28,2013-01-29,2012-12-30
2011-05-19 16:00:00,25km,landslide,downpour,medium,Unknown,125.669611,7.743877992,2011-05-19,2011-04-19,2011-03-20
2011-01-16 00:00:00,5km,rock_fall,downpour,small,Unknown,-122.1947,45.5844,2011-01-16,2010-12-17,2010-11-17
2015-07-17 09:40:00,exact,landslide,Unknown,Unknown,above_road,-123.7517,46.1856,2015-07-17,2015-06-17,2015-05-18
2011-07-21 00:00:00,50km,landslide,rain,medium,Unknown,85.6352,28.0889,2011-07-21,2011-06-21,2011-05-22
2011-07-20 09:00:00,10km,landslide,rain,medium,Unknown,83.9725,28.2638,2011-07-20,2011-06-20,2011-05-21
2015-05-09 16:57:00,exact,landslide,Unknown,Unknown,above_road,-123.9332,45.5605,2015-05-09,2015-04-09,2015-03-10
2008-07-09 00:00:00,exact,landslide,downpour,small,Unknown,-82.26,37.66,2008-07-09,2008-06-09,2008-05-10
2011-01-14 08:00:00,25km,rock_fall,downpour,medium,Unknown,-121.542,49.3274,2011-01-14,2010-12-15,2010-11-15
2007-08-02 00:00:00,25km,mudslide,rain,medium,Unknown,88.2789,26.8905,2007-08-02,2007-07-03,2007-06-03
2008-11-01 00:00:00,50km,complex,downpour,large,Unknown,101.58,25.1657,2008-11-01,2008-10-02,2008-09-02
2015-07-04 18:00:00,1km,landslide,Unknown,small,natural_slope,88.4553,26.9282,2015-07-04,2015-06-04,2015-05-05
2010-08-15 00:00:00,25km,complex,downpour,medium,Unknown,120.911,16.9752,2010-08-15,2010-07-16,2010-06-16
2012-03-30 04:13:00,exact,landslide,Unknown,Unknown,above_road,-123.4719,44.4751,2012-03-30,2012-02-29,2012-01-30
2010-06-28 12:00:00,1km,mudslide,downpour,small,Unknown,-77.3018,42.8004,2010-06-28,2010-05-29,2010-04-29
2008-12-11 00:00:00,1km,mudslide,downpour,small,Unknown,-158.0336,21.505,2008-12-11,2008-11-11,2008-10-12
2016-10-06 06:00:00,Unknown,debris_flow,continuous_rain,medium,Unknown,104.5931,32.398,2016-10-06,2016-09-06,2016-08-07
2013-04-01 07:11:00,exact,landslide,Unknown,Unknown,above_road,-122.5206,43.3045,2013-04-01,2013-03-02,2013-01-31
2016-06-21 23:00:00,1km,debris_flow,downpour,medium,above_road,-119.7826,37.6745,2016-06-21,2016-05-22,2016-04-22
2014-08-07 00:00:00,50km,mudslide,rain,medium,Unknown,-118.4526,38.5313,2014-08-07,2014-07-08,2014-06-08
2013-07-04 00:00:00,Unknown,landslide,continuous_rain,medium,Unknown,80.2386,30.0712,2013-07-04,2013-06-04,2013-05-05
2013-07-25 00:00:00,5km,landslide,continuous_rain,medium,Unknown,78.6185,30.8203,2013-07-25,2013-06-25,2013-05-26
2013-03-14 17:00:00,5km,landslide,rain,medium,Unknown,-25.2026,37.7479,2013-03-14,2013-02-12,2013-01-13
2012-12-22 13:24:00,exact,landslide,Unknown,Unknown,above_road,-123.0786,42.24,2012-12-22,2012-11-22,2012-10-23
2013-12-10 09:00:00,5km,mudslide,downpour,medium,Unknown,-81.9395,37.7786,2013-12-10,2013-11-10,2013-10-11
2007-08-29 00:00:00,10km,landslide,rain,medium,Unknown,88.2548,27.0096,2007-08-29,2007-07-30,2007-06-30
2015-07-04 17:00:00,25km,landslide,tropical_cyclone,small,Unknown,118.5489,9.6811,2015-07-04,2015-06-04,2015-05-05
2015-09-27 00:00:00,1km,landslide,downpour,medium,above_road,-86.6122,13.4058,2015-09-27,2015-08-28,2015-07-29
2011-03-24 16:00:00,1km,mudslide,downpour,medium,Unknown,-121.9908,37.0971,2011-03-24,2011-02-22,2011-01-23
2012-08-13 00:00:00,5km,mudslide,downpour,medium,Unknown,103.0129,29.9816,2012-08-13,2012-07-14,2012-06-14
2009-10-14 00:00:00,5km,complex,downpour,small,Unknown,-121.8202,37.0273,2009-10-14,2009-09-14,2009-08-15
2015-12-07 20:38:00,exact,landslide,Unknown,Unknown,above_road,-123.1063,45.5664,2015-12-07,2015-11-07,2015-10-08
2012-03-22 08:00:00,1km,mudslide,downpour,small,Unknown,-94.6478,39.0545,2012-03-22,2012-02-21,2012-01-22
2011-07-02 00:00:00,5km,landslide,downpour,medium,Unknown,84.088,28.0075,2011-07-02,2011-06-02,2011-05-03
2010-05-22 18:00:00,10km,landslide,downpour,medium,above_road,-84.4428,9.929,2010-05-22,2010-04-22,2010-03-23
2015-01-05 06:35:00,5km,mudslide,rain,medium,above_road,-123.939,46.9838,2015-01-05,2014-12-06,2014-11-06
2014-07-30 00:00:00,10km,landslide,construction,medium,mine,73.5036,19.678,2014-07-30,2014-06-30,2014-05-31
2013-07-16 09:45:00,5km,landslide,mining,medium,Unknown,23.1064,41.8931,2013-07-16,2013-06-16,2013-05-17
2010-02-05 00:00:00,50km,mudslide,downpour,medium,Unknown,-101.7098,19.567,2010-02-05,2010-01-06,2009-12-07
2011-01-07 16:30:00,1km,landslide,Unknown,medium,Unknown,-121.4083,49.5638,2011-01-07,2010-12-08,2010-11-08
2015-06-21 00:00:00,exact,landslide,continuous_rain,small,natural_slope,73.4703,18.7833,2015-06-21,2015-05-22,2015-04-22
2010-04-06 00:00:00,exact,landslide,downpour,medium,Unknown,-43.0728,-22.9111,2010-04-06,2010-03-07,2010-02-05
2013-08-07 03:30:00,5km,landslide,downpour,medium,Unknown,76.3037,32.2322,2013-08-07,2013-07-08,2013-06-08
2011-03-30 00:00:00,5km,landslide,rain,small,Unknown,-116.1167,47.6475,2011-03-30,2011-02-28,2011-01-29
2014-01-11 09:00:00,10km,landslide,tropical_cyclone,medium,Unknown,126.1632,7.794,2014-01-11,2013-12-12,2013-11-12
2014-12-19 15:00:00,10km,landslide,continuous_rain,small,above_road,-122.6271,37.8868,2014-12-19,2014-11-19,2014-10-20
2011-03-11 08:00:00,1km,landslide,downpour,medium,above_road,-80.66727437,40.22156009,2011-03-11,2011-02-09,2011-01-10
2010-04-07 13:50:00,25km,landslide,rain,large,Unknown,103.3545,29.5248,2010-04-07,2010-03-08,2010-02-06
2010-08-17 08:00:00,10km,landslide,downpour,medium,Unknown,88.4445,26.9435,2010-08-17,2010-07-18,2010-06-18
2010-10-01 00:00:00,1km,landslide,downpour,medium,Unknown,-84.1764,9.9108,2010-10-01,2010-09-01,2010-08-02
2015-12-13 04:20:00,exact,landslide,Unknown,Unknown,above_road,-122.6995,42.66,2015-12-13,2015-11-13,2015-10-14
2016-02-21 14:00:00,1km,landslide,Unknown,medium,above_road,-81.585,38.3989,2016-02-21,2016-01-22,2015-12-23
2007-06-13 00:00:00,25km,landslide,rain,small,Unknown,88.4089,26.7324,2007-06-13,2007-05-14,2007-04-14
2013-11-28 16:00:00,1km,landslide,downpour,medium,Unknown,174.0184,-41.2869,2013-11-28,2013-10-29,2013-09-29
2015-07-26 00:00:00,5km,landslide,continuous_rain,small,above_road,76.9297,31.7085,2015-07-26,2015-06-26,2015-05-27
2011-01-06 13:21:00,exact,landslide,Unknown,Unknown,above_road,-123.8388,42.9627,2011-01-06,2010-12-07,2010-11-07
2009-08-08 19:00:00,25km,complex,tropical_cyclone,large,Unknown,122.2686,10.8111,2009-08-08,2009-07-09,2009-06-09
2010-10-07 00:00:00,25km,landslide,downpour,medium,Unknown,73.6889,34.8075,2010-10-07,2010-09-07,2010-08-08
2015-07-07 00:00:00,5km,creep,continuous_rain,small,natural_slope,-82.5201,38.384,2015-07-07,2015-06-07,2015-05-08
2015-12-08 21:21:00,exact,landslide,Unknown,Unknown,above_road,-122.8771,45.9953,2015-12-08,2015-11-08,2015-10-09
